0.315190,0.684810
0.319280,0.680720
0.323290,0.676710
0.324980,0.675020
0.320630,0.679370
0.307470,0.692530
0.283780,0.716220
0.245200,0.754800
0.192410,0.807590
0.128110,0.871890
0.070460,0.929540
0.028580,0.971420
0.008480,0.991520
0.001080,0.998920
0.000010,0.999990
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000560,0.999440
0.006670,0.993330
0.032190,0.967810
0.086050,0.913950
0.165220,0.834780
0.244540,0.755460
0.305090,0.694910
0.338110,0.661890
0.352460,0.647540
0.357050,0.642950
0.359050,0.640950
0.363700,0.636300
0.376340,0.623660
0.410330,0.589670
0.479240,0.520760
0.592390,0.407610
0.728550,0.271450
0.854890,0.145110
0.938830,0.061170
0.981050,0.018950
0.995300,0.004700
0.999350,0.000650
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.999680,0.000320
0.993060,0.006940
0.957200,0.042800
0.872180,0.127820
0.740840,0.259160
0.601880,0.398120
0.491910,0.508090
0.419840,0.580160
0.375610,0.624390
0.346040,0.653960
0.328240,0.671760
0.317900,0.682100
0.313360,0.686640
0.312730,0.687270
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.986720,0.013280
0.839480,0.160520
0.524350,0.475650
0.422290,0.577710
0.366470,0.633530
0.322170,0.677830
0.126680,0.873320
0.007690,0.992310
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.022610,0.977390
0.202170,0.797830
0.334240,0.665760
0.330950,0.669050
0.381160,0.618840
0.467690,0.532310
0.750120,0.249880
0.978480,0.021520
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
0.888780,0.111220
0.050550,0.949450
0.000000,1.000000
0.000000,1.000000
0.000000,1.000000
0.001710,0.998290
0.283160,0.716840
0.988660,0.011340
1.000000,0.000000
